Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day_of_Week,Quarter,Holiday_Type,Season,Sales_Lag_1,Sales_Lag_2,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Base_Price,Season_Price_Factor,Price
43,2010-11-12,595421.23,0,59.98,2.728,203.9185484,10.21,2010,11,45,4,4,Non-Holiday,Fall,605960.2,610076.32,623100.195,39052.61157688044,86.66666666666667,1.02,88.41
43,2010-11-19,589467.35,0,54.96,2.771,203.8191286,10.21,2010,11,46,4,4,Non-Holiday,Fall,595421.23,605960.2,600231.2749999999,9464.743472756378,86.66666666666667,1.02,95.18
43,2010-11-26,633520.34,1,54.76,2.735,203.6952786,10.21,2010,11,47,4,4,Holiday,Fall,589467.35,595421.23,606092.28,19515.596549916707,86.66666666666667,1.02,82.46
43,2010-12-03,557543.62,0,44.56,2.708,203.5714286,10.21,2010,12,48,4,4,Non-Holiday,Winter,633520.34,589467.35,593988.135,31163.489128799654,86.66666666666667,1.05,87.08
43,2010-12-10,598679.02,0,52.52,2.843,203.4475786,10.21,2010,12,49,4,4,Non-Holiday,Winter,557543.62,633520.34,594802.5825,31255.860815350126,86.66666666666667,1.05,97.27
43,2010-12-17,615761.77,0,56.51,2.869,203.3996521,10.21,2010,12,50,4,4,Non-Holiday,Winter,598679.02,557543.62,601376.1875,32500.052358791825,86.66666666666667,1.05,95.64
43,2010-12-24,656637.63,0,57.15,2.886,203.4086682,10.21,2010,12,51,4,4,Non-Holiday,Winter,615761.77,598679.02,607155.51,41051.74954848318,86.66666666666667,1.05,89.35
43,2010-12-31,534740.3,1,48.61,2.943,203.4176843,10.21,2010,12,52,4,4,Holiday,Winter,656637.63,615761.77,601454.68,50689.78721001748,86.66666666666667,1.05,94.89
43,2011-01-07,611796.61,0,40.47,2.976,203.4267005,10.398,2011,1,1,4,1,Non-Holiday,Winter,534740.3,656637.63,604734.0775,50874.345263691386,86.66666666666667,1.05,92.55
43,2011-01-14,614940.07,0,43.45,2.983,203.4840645,10.398,2011,1,2,4,1,Non-Holiday,Winter,611796.61,534740.3,604528.6525,50816.59998248877,86.66666666666667,1.05,97.83
43,2011-01-21,601004.79,0,53.05,3.016,203.8315161,10.398,2011,1,3,4,1,Non-Holiday,Winter,614940.07,611796.61,590620.4425,37728.41259381678,86.66666666666667,1.05,91.34
43,2011-01-28,562558.27,0,44.98,3.01,204.1789677,10.398,2011,1,4,4,1,Non-Holiday,Winter,601004.79,614940.07,597574.9349999999,24095.190989192917,86.66666666666667,1.05,95.67
43,2011-02-04,651521.77,0,33.21,2.989,204.5264194,10.398,2011,2,5,4,1,Non-Holiday,Winter,562558.27,601004.79,607506.225,36766.00589707954,86.66666666666667,1.05,103.02
43,2011-02-11,635650.98,1,40.65,3.022,204.873871,10.398,2011,2,6,4,1,Holiday,Winter,651521.77,562558.27,612683.9525,39517.284417248964,86.66666666666667,1.05,93.72
43,2011-02-18,626627.77,0,59.15,3.045,205.1683214,10.398,2011,2,7,4,1,Non-Holiday,Winter,635650.98,651521.77,619089.6975,39067.20806035436,86.66666666666667,1.05,91.22
43,2011-02-25,592340.01,0,58.37,3.065,205.4415714,10.398,2011,2,8,4,1,Non-Holiday,Winter,626627.77,635650.98,626535.1325000001,25011.635383663983,86.66666666666667,1.05,94.29
43,2011-03-04,616345.25,0,60.26,3.288,205.7148214,10.398,2011,3,9,4,1,Non-Holiday,Spring,592340.01,626627.77,617741.0025000001,18680.65376867953,86.66666666666667,1.0,85.08
43,2011-03-11,629026.75,0,60.24,3.459,205.9880714,10.398,2011,3,10,4,1,Non-Holiday,Spring,616345.25,592340.01,616084.9450000001,16758.392648519584,86.66666666666667,1.0,97.01
43,2011-03-18,635171.05,0,68.98,3.488,206.225924,10.398,2011,3,11,4,1,Non-Holiday,Spring,629026.75,616345.25,618220.765,18950.9235420218,86.66666666666667,1.0,87.45
43,2011-03-25,585989.1,0,65.53,3.473,206.4496175,10.398,2011,3,12,4,1,Non-Holiday,Spring,635171.05,629026.75,616633.0375,21881.466618517163,86.66666666666667,1.0,85.48
43,2011-04-01,611585.54,0,67.79,3.524,206.6733111,10.581,2011,4,13,4,2,Non-Holiday,Spring,585989.1,635171.05,615443.11,22031.238758318956,86.66666666666667,1.0,83.05
43,2011-04-08,650418.75,0,70.35,3.622,206.8970046,10.581,2011,4,14,4,2,Non-Holiday,Spring,611585.54,585989.1,620791.11,28169.144735793045,86.66666666666667,1.0,91.42
43,2011-04-15,635758.03,0,65.01,3.743,207.1015429,10.581,2011,4,15,4,2,Non-Holiday,Spring,650418.75,611585.54,620937.855,28270.373355280557,86.66666666666667,1.0,90.42
43,2011-04-22,638280.67,0,74.49,3.807,207.2581929,10.581,2011,4,16,4,2,Non-Holiday,Spring,635758.03,650418.75,634010.7475,16262.40769124566,86.66666666666667,1.0,84.51
43,2011-04-29,611464.21,0,71.34,3.81,207.4148429,10.581,2011,4,17,4,2,Non-Holiday,Spring,638280.67,635758.03,633980.415,16318.194889217846,86.66666666666667,1.0,89.16
43,2011-05-06,649148.74,0,66.77,3.906,207.5714929,10.581,2011,5,18,4,2,Non-Holiday,Spring,611464.21,638280.67,633662.9125,15898.704849880689,86.66666666666667,1.0,80.13
43,2011-05-13,684655.91,0,76.03,3.899,207.7281429,10.581,2011,5,19,4,2,Non-Holiday,Spring,649148.74,611464.21,645887.3825000001,30312.00013901798,86.66666666666667,1.0,87.47
43,2011-05-20,648330.18,0,74.21,3.907,207.5200622,10.581,2011,5,20,4,2,Non-Holiday,Spring,684655.91,649148.74,648399.76,29884.829367879433,86.66666666666667,1.0,88.63
43,2011-05-27,578209.63,0,80.89,3.786,207.3119816,10.581,2011,5,21,4,2,Non-Holiday,Spring,648330.18,684655.91,640086.115,44591.70999902745,86.66666666666667,1.0,94.07
43,2011-06-03,630972.15,0,83.49,3.699,207.1039009,10.581,2011,6,22,4,2,Non-Holiday,Summer,578209.63,648330.18,635541.9675,44285.429816271266,86.66666666666667,0.95,79.16
43,2011-06-10,643041.71,0,85.81,3.648,206.8958203,10.581,2011,6,23,4,2,Non-Holiday,Summer,630972.15,578209.63,625138.4175,32118.163403795123,86.66666666666667,0.95,77.07
43,2011-06-17,665781.74,0,88.49,3.637,206.8560238,10.581,2011,6,24,4,2,Non-Holiday,Summer,643041.71,630972.15,629501.3075,37115.18934646952,86.66666666666667,0.95,78.65
43,2011-06-24,604925.08,0,88.3,3.594,206.9424405,10.581,2011,6,25,4,2,Non-Holiday,Summer,665781.74,643041.71,636180.1699999999,25346.517189185244,86.66666666666667,0.95,76.83
43,2011-07-01,586781.78,0,91.36,3.524,207.0288571,10.641,2011,7,26,4,3,Non-Holiday,Summer,604925.08,665781.74,625132.5775,35833.95997724529,86.66666666666667,0.95,87.84
43,2011-07-08,651147.83,0,87.02,3.48,207.1152738,10.641,2011,7,27,4,3,Non-Holiday,Summer,586781.78,604925.08,627159.1075,37380.24033864707,86.66666666666667,0.95,88.71
43,2011-07-15,631827.38,0,84.67,3.575,207.1940691,10.641,2011,7,28,4,3,Non-Holiday,Summer,651147.83,586781.78,618670.5175,28482.201983442505,86.66666666666667,0.95,83.65
43,2011-07-22,597354.39,0,88.58,3.651,207.2538111,10.641,2011,7,29,4,3,Non-Holiday,Summer,631827.38,651147.83,616777.845,29915.54162548107,86.66666666666667,0.95,87.36
43,2011-07-29,533917.52,0,83.43,3.682,207.313553,10.641,2011,7,30,4,3,Non-Holiday,Summer,597354.39,631827.38,603561.78,51485.37313167101,86.66666666666667,0.95,82.88
43,2011-08-05,605956.59,0,87.47,3.684,207.3732949,10.641,2011,8,31,4,3,Non-Holiday,Summer,533917.52,597354.39,592263.97,41565.09696316281,86.66666666666667,0.95,81.94
43,2011-08-12,595626.56,0,86.64,3.638,207.4330369,10.641,2011,8,32,4,3,Non-Holiday,Summer,605956.59,533917.52,583213.765,33173.235271743215,86.66666666666667,0.95,80.96
43,2011-08-19,663396.32,0,82.08,3.554,207.4953088,10.641,2011,8,33,4,3,Non-Holiday,Summer,595626.56,605956.59,599724.2474999999,53041.78018816689,86.66666666666667,0.95,81.06
43,2011-08-26,561573.08,0,87.43,3.523,207.5580023,10.641,2011,8,34,4,3,Non-Holiday,Summer,663396.32,595626.56,606638.1375,42324.42176889855,86.66666666666667,0.95,75.96
43,2011-09-02,594224.9,0,87.84,3.533,207.6206959,10.641,2011,9,35,4,3,Non-Holiday,Fall,561573.08,663396.32,603705.215,42791.29917357602,86.66666666666667,1.02,89.57
43,2011-09-09,649128.23,1,79.29,3.546,207.6833894,10.641,2011,9,36,4,3,Holiday,Fall,594224.9,561573.08,617080.6325,47524.25453306778,86.66666666666667,1.02,88.22
43,2011-09-16,618877.13,0,77.17,3.526,207.8527143,10.641,2011,9,37,4,3,Non-Holiday,Fall,649128.23,594224.9,605950.835,37140.54043708962,86.66666666666667,1.02,91.69
43,2011-09-23,586108.13,0,78.98,3.467,208.1642143,10.641,2011,9,38,4,3,Non-Holiday,Fall,618877.13,649128.23,612084.5975,28355.568912935127,86.66666666666667,1.02,88.81
43,2011-09-30,555183.72,0,78.97,3.355,208.4757143,10.641,2011,9,39,4,3,Non-Holiday,Fall,586108.13,618877.13,602324.3025,40619.38164907254,86.66666666666667,1.02,87.68
43,2011-10-07,642828.62,0,74.17,3.285,208.7872143,10.148,2011,10,40,4,4,Non-Holiday,Fall,555183.72,586108.13,600749.4,38252.98825728763,86.66666666666667,1.02,84.55
43,2011-10-14,590984.56,0,68.09,3.274,209.0752166,10.148,2011,10,41,4,4,Non-Holiday,Fall,642828.62,555183.72,593776.2575000001,36341.49130955794,86.66666666666667,1.02,88.72
43,2011-10-21,594625.96,0,70.3,3.353,209.2222327,10.148,2011,10,42,4,4,Non-Holiday,Fall,590984.56,642828.62,595905.7150000001,35990.25530062756,86.66666666666667,1.02,91.66
43,2011-10-28,572516.57,0,66.82,3.372,209.3692488,10.148,2011,10,43,4,4,Non-Holiday,Fall,594625.96,590984.56,600238.9275,29997.553981302262,86.66666666666667,1.02,83.35
43,2011-11-04,641905.37,0,59.08,3.332,209.516265,10.148,2011,11,44,4,4,Non-Holiday,Fall,572516.57,594625.96,600008.115,29560.994346740405,86.66666666666667,1.02,88.79
43,2011-11-11,615975.5,0,51.26,3.297,209.6632811,10.148,2011,11,45,4,4,Non-Holiday,Fall,641905.37,572516.57,606255.85,29658.91225631488,86.66666666666667,1.02,89.43
43,2011-11-18,628115.61,0,57.75,3.308,209.8651071,10.148,2011,11,46,4,4,Non-Holiday,Fall,615975.5,641905.37,614628.2625,30006.43725518593,86.66666666666667,1.02,85.23
43,2011-11-25,669965.22,1,55.7,3.236,210.0888571,10.148,2011,11,47,4,4,Holiday,Fall,628115.61,615975.5,638990.425,23208.354843926765,86.66666666666667,1.02,85.8
43,2011-12-02,585028.26,0,47.49,3.172,210.3126071,10.148,2011,12,48,4,4,Non-Holiday,Winter,669965.22,628115.61,624771.1475,35168.87895252006,86.66666666666667,1.05,92.05
43,2011-12-09,617898.07,0,34.23,3.158,210.5363571,10.148,2011,12,49,4,4,Non-Holiday,Winter,585028.26,669965.22,625251.79,35021.430823885305,86.66666666666667,1.05,85.84
43,2011-12-16,665007.08,0,43.78,3.159,210.7365392,10.148,2011,12,50,4,4,Non-Holiday,Winter,617898.07,585028.26,634474.6575,40462.07413186669,86.66666666666667,1.05,92.59
43,2011-12-23,676290.46,0,42.63,3.112,210.9052972,10.148,2011,12,51,4,4,Non-Holiday,Winter,665007.08,617898.07,636055.9674999999,42389.13963130267,86.66666666666667,1.05,86.93
43,2011-12-30,505405.85,1,41.83,3.129,211.0740553,10.148,2011,12,52,4,4,Holiday,Winter,676290.46,665007.08,616150.365,78041.03984988166,86.66666666666667,1.05,95.84
43,2012-01-06,670993.01,0,47.59,3.157,211.2428134,9.653,2012,1,1,4,1,Non-Holiday,Winter,505405.85,676290.46,629424.1,82807.21542027715,86.66666666666667,1.05,101.64
43,2012-01-13,663529.64,0,43.68,3.261,211.4115714,9.653,2012,1,2,4,1,Non-Holiday,Winter,670993.01,505405.85,629054.74,82598.62481250997,86.66666666666667,1.05,87.08
43,2012-01-20,619225.65,0,52.72,3.268,211.4997811,9.653,2012,1,3,4,1,Non-Holiday,Winter,663529.64,670993.01,614788.5375,76417.48947716755,86.66666666666667,1.05,93.43
43,2012-01-27,587685.38,0,52.1,3.29,211.5879908,9.653,2012,1,4,4,1,Non-Holiday,Winter,619225.65,663529.64,635358.42,39142.58827871487,86.66666666666667,1.05,87.69
43,2012-02-03,629176.71,0,51.92,3.36,211.6762005,9.653,2012,2,5,4,1,Non-Holiday,Winter,587685.38,619225.65,624904.345,31239.213867106537,86.66666666666667,1.05,95.74
43,2012-02-10,662198.65,1,46.54,3.409,211.7644101,9.653,2012,2,6,4,1,Holiday,Winter,629176.71,587685.38,624571.5974999999,30692.965193484986,86.66666666666667,1.05,85.24
43,2012-02-17,660632.05,0,49.38,3.51,211.916835,9.653,2012,2,7,4,1,Non-Holiday,Winter,662198.65,629176.71,634923.1975,34972.98446276046,86.66666666666667,1.05,93.19
43,2012-02-24,613042.97,0,53.53,3.555,212.1174212,9.653,2012,2,8,4,1,Non-Holiday,Winter,660632.05,662198.65,641262.595,24193.043334354654,86.66666666666667,1.05,87.03
43,2012-03-02,693249.98,0,56.43,3.63,212.3180074,9.653,2012,3,9,4,1,Non-Holiday,Spring,613042.97,660632.05,657280.9125000001,33096.74524841618,86.66666666666667,1.0,85.77
43,2012-03-09,636677.67,0,54.52,3.669,212.5185936,9.653,2012,3,10,4,1,Non-Holiday,Spring,693249.98,613042.97,650900.6675,34271.77163240164,86.66666666666667,1.0,82.2
43,2012-03-16,661707.02,0,57.88,3.734,212.6651567,9.653,2012,3,11,4,1,Non-Holiday,Spring,636677.67,693249.98,651169.41,34377.56803177615,86.66666666666667,1.0,90.23
43,2012-03-23,610940.94,0,56.28,3.787,212.7396889,9.653,2012,3,12,4,1,Non-Holiday,Spring,661707.02,636677.67,650643.9025,35161.7751271428,86.66666666666667,1.0,83.04
43,2012-03-30,623258.4,0,69.88,3.845,212.8142212,9.653,2012,3,13,4,1,Non-Holiday,Spring,610940.94,661707.02,633146.0075000001,21748.822801802922,86.66666666666667,1.0,89.06
43,2012-04-06,658468.27,0,64.7,3.891,212.8887535,9.575,2012,4,14,4,2,Non-Holiday,Spring,623258.4,610940.94,638593.6575,25357.90906080172,86.66666666666667,1.0,85.18
43,2012-04-13,665687.92,0,70.18,3.891,212.9632857,9.575,2012,4,15,4,2,Non-Holiday,Spring,658468.27,623258.4,639588.8825000001,26614.408998182873,86.66666666666667,1.0,86.17
43,2012-04-20,638144.98,0,67.28,3.877,213.0130524,9.575,2012,4,16,4,2,Non-Holiday,Spring,665687.92,658468.27,646389.8925000001,19333.43904425241,86.66666666666667,1.0,87.31
43,2012-04-27,593138.59,0,78.27,3.814,213.062819,9.575,2012,4,17,4,2,Non-Holiday,Spring,638144.98,665687.92,638859.94,32635.257671693027,86.66666666666667,1.0,83.37
43,2012-05-04,637964.2,0,77.47,3.749,213.1125857,9.575,2012,5,18,4,2,Non-Holiday,Spring,593138.59,638144.98,633733.9225,30035.488193196103,86.66666666666667,1.0,87.58
43,2012-05-11,640159.04,0,67.59,3.688,213.1623524,9.575,2012,5,19,4,2,Non-Holiday,Spring,637964.2,593138.59,627351.7025,22830.424898630805,86.66666666666667,1.0,93.3
43,2012-05-18,648541.81,0,72.06,3.63,213.1753618,9.575,2012,5,20,4,2,Non-Holiday,Spring,640159.04,637964.2,629950.91,24961.217927773418,86.66666666666667,1.0,83.29
43,2012-05-25,597406.39,0,82.41,3.561,213.1736682,9.575,2012,5,21,4,2,Non-Holiday,Spring,648541.81,640159.04,631017.86,22866.515186704666,86.66666666666667,1.0,91.74
43,2012-06-01,605078.62,0,80.89,3.501,213.1719747,9.575,2012,6,22,4,2,Non-Holiday,Summer,597406.39,648541.81,622796.4650000001,25317.054461036634,86.66666666666667,0.95,88.5
43,2012-06-08,643032.51,0,85.73,3.452,213.1702811,9.575,2012,6,23,4,2,Non-Holiday,Summer,605078.62,597406.39,623514.8325,26005.345853628234,86.66666666666667,0.95,78.97
43,2012-06-15,634815.1,0,87.75,3.393,213.1786952,9.575,2012,6,24,4,2,Non-Holiday,Summer,643032.51,605078.62,620083.155,22234.169198409305,86.66666666666667,0.95,76.34
43,2012-06-22,613270.79,0,87.51,3.346,213.2123786,9.575,2012,6,25,4,2,Non-Holiday,Summer,634815.1,643032.51,624049.255,17816.91788739454,86.66666666666667,0.95,83.58
43,2012-06-29,593128.13,0,89.85,3.286,213.2460619,9.575,2012,6,26,4,2,Non-Holiday,Summer,613270.79,634815.1,621061.6325000001,22456.29173283704,86.66666666666667,0.95,80.08
43,2012-07-06,645618.59,0,82.68,3.227,213.2797452,9.285,2012,7,27,4,3,Non-Holiday,Summer,593128.13,613270.79,621708.1525,23320.290637597496,86.66666666666667,0.95,90.03
43,2012-07-13,627634.04,0,78.82,3.256,213.3134286,9.285,2012,7,28,4,3,Non-Holiday,Summer,645618.59,593128.13,619912.8875,22225.661073633288,86.66666666666667,0.95,82.48
43,2012-07-20,596554.05,0,83.83,3.311,213.3219124,9.285,2012,7,29,4,3,Non-Holiday,Summer,627634.04,645618.59,615733.7025,25255.992764589955,86.66666666666667,0.95,79.03
43,2012-07-27,572447.52,0,82.01,3.407,213.3303963,9.285,2012,7,30,4,3,Non-Holiday,Summer,596554.05,627634.04,610563.55,32503.103910511873,86.66666666666667,0.95,77.61
43,2012-08-03,614378.94,0,85.06,3.417,213.3388802,9.285,2012,8,31,4,3,Non-Holiday,Summer,572447.52,596554.05,602753.6375000001,23882.19511039197,86.66666666666667,0.95,86.82
43,2012-08-10,643558.78,0,86.36,3.494,213.3473641,9.285,2012,8,32,4,3,Non-Holiday,Summer,614378.94,572447.52,606734.8225,29964.999692635207,86.66666666666667,0.95,79.98
43,2012-08-17,640210.85,0,85.66,3.571,213.4226959,9.285,2012,8,33,4,3,Non-Holiday,Summer,643558.78,614378.94,617649.0225,32834.0314392596,86.66666666666667,0.95,82.51
43,2012-08-24,598234.64,0,81.65,3.62,213.5481636,9.285,2012,8,34,4,3,Non-Holiday,Summer,640210.85,643558.78,624095.8025,21615.73031990094,86.66666666666667,0.95,86.27
43,2012-08-31,593141.29,0,81.12,3.638,213.6736313,9.285,2012,8,35,4,3,Non-Holiday,Summer,598234.64,640210.85,618786.39,26787.58651985521,86.66666666666667,0.95,80.34
43,2012-09-07,663814.18,1,84.99,3.73,213.7990991,9.285,2012,9,36,4,3,Holiday,Fall,593141.29,598234.64,623850.24,33980.31112942797,86.66666666666667,1.02,88.2
43,2012-09-14,625196.94,0,73.03,3.717,213.9332167,9.285,2012,9,37,4,3,Non-Holiday,Fall,663814.18,593141.29,620096.7625,32361.367406750403,86.66666666666667,1.02,88.33
43,2012-09-21,601990.02,0,75.87,3.721,214.1192333,9.285,2012,9,38,4,3,Non-Holiday,Fall,625196.94,663814.18,621035.6074999999,31560.261433878415,86.66666666666667,1.02,91.42
43,2012-09-28,577792.32,0,77.55,3.666,214.30525,9.285,2012,9,39,4,3,Non-Holiday,Fall,601990.02,625196.94,617198.365,36611.20752959806,86.66666666666667,1.02,91.01
43,2012-10-05,642614.89,0,74.09,3.617,214.4912667,8.839,2012,10,40,4,4,Non-Holiday,Fall,577792.32,601990.02,611898.5425,28176.55414915782,86.66666666666667,1.02,87.43
43,2012-10-12,619369.72,0,71.14,3.601,214.6772833,8.839,2012,10,41,4,4,Non-Holiday,Fall,642614.89,577792.32,610441.7375,27399.73603946864,86.66666666666667,1.02,88.68
43,2012-10-19,623919.23,0,71.25,3.594,214.7212488,8.839,2012,10,42,4,4,Non-Holiday,Fall,619369.72,642614.89,615924.04,27338.771721247143,86.66666666666667,1.02,86.76
43,2012-10-26,587603.55,0,69.17,3.506,214.7415392,8.839,2012,10,43,4,4,Non-Holiday,Fall,623919.23,619369.72,618376.8475,22848.6494337036,86.66666666666667,1.02,81.87
44,2010-02-05,281090.95,0,31.53,2.666,126.4420645,8.119,2010,2,5,4,1,Non-Holiday,Winter,,,281090.95,,80.88888888888889,1.05,86.03
44,2010-02-12,286857.13,1,33.16,2.671,126.4962581,8.119,2010,2,6,4,1,Holiday,Winter,281090.95,,283974.04000000004,4077.304979542221,80.88888888888889,1.05,92.97
44,2010-02-19,267956.3,0,35.7,2.654,126.5262857,8.119,2010,2,7,4,1,Non-Holiday,Winter,286857.13,281090.95,278634.79333333333,9686.840189175911,80.88888888888889,1.05,81.18
44,2010-02-26,273079.07,0,29.98,2.667,126.5522857,8.119,2010,2,8,4,1,Non-Holiday,Winter,267956.3,286857.13,277245.8625,8382.905065641533,80.88888888888889,1.05,81.65
44,2010-03-05,284617.27,0,40.65,2.681,126.5782857,8.119,2010,3,9,4,1,Non-Holiday,Spring,273079.07,267956.3,278127.4425,9078.610566995289,80.88888888888889,1.0,77.37
44,2010-03-12,272190.83,0,37.62,2.733,126.6042857,8.119,2010,3,10,4,1,Non-Holiday,Spring,284617.27,273079.07,274460.8675,7130.318942994436,80.88888888888889,1.0,83.82
44,2010-03-19,269624.2,0,42.49,2.782,126.6066452,8.119,2010,3,11,4,1,Non-Holiday,Spring,272190.83,284617.27,274877.8425,6656.145687194545,80.88888888888889,1.0,82.7
44,2010-03-26,276279.49,0,41.48,2.819,126.6050645,8.119,2010,3,12,4,1,Non-Holiday,Spring,269624.2,272190.83,275677.9475,6559.501693240501,80.88888888888889,1.0,80.25
44,2010-04-02,286197.5,0,42.15,2.842,126.6034839,7.972,2010,4,13,4,2,Non-Holiday,Spring,276279.49,269624.2,276073.005,7284.833645295758,80.88888888888889,1.0,77.18
44,2010-04-09,257361.3,0,38.97,2.877,126.6019032,7.972,2010,4,14,4,2,Non-Holiday,Spring,286197.5,276279.49,272365.6225,12100.747704034353,80.88888888888889,1.0,81.26
44,2010-04-16,280048.74,0,50.39,2.915,126.5621,7.972,2010,4,15,4,2,Non-Holiday,Spring,257361.3,286197.5,274971.7575,12431.564981026797,80.88888888888889,1.0,74.56
44,2010-04-23,278287.04,0,55.66,2.936,126.4713333,7.972,2010,4,16,4,2,Non-Holiday,Spring,280048.74,257361.3,275473.645,12541.993370873437,80.88888888888889,1.0,81.47
44,2010-04-30,272997.65,0,48.33,2.941,126.3805667,7.972,2010,4,17,4,2,Non-Holiday,Spring,278287.04,280048.74,272173.6825,10319.48429458369,80.88888888888889,1.0,84.41
44,2010-05-07,285379.86,0,44.42,2.948,126.2898,7.972,2010,5,18,4,2,Non-Holiday,Spring,272997.65,278287.04,279178.3225,5105.937427324889,80.88888888888889,1.0,75.83
44,2010-05-14,286515.92,0,50.15,2.962,126.2085484,7.972,2010,5,19,4,2,Non-Holiday,Spring,285379.86,272997.65,280795.1175,6346.610570345641,80.88888888888889,1.0,74.69
44,2010-05-21,267065.35,0,57.71,2.95,126.1843871,7.972,2010,5,20,4,2,Non-Holiday,Spring,286515.92,285379.86,277989.69499999995,9514.425511451867,80.88888888888889,1.0,87.28
44,2010-05-28,291891.01,0,53.11,2.908,126.1602258,7.972,2010,5,21,4,2,Non-Holiday,Spring,267065.35,286515.92,282713.03500000003,10811.400785955715,80.88888888888889,1.0,78.41
44,2010-06-04,282351.82,0,59.85,2.871,126.1360645,7.972,2010,6,22,4,2,Non-Holiday,Summer,291891.01,267065.35,281956.02499999997,10667.480567889384,80.88888888888889,0.95,81.21
44,2010-06-11,296818.2,0,65.24,2.841,126.1119032,7.972,2010,6,23,4,2,Non-Holiday,Summer,282351.82,291891.01,284531.595,13101.434845325008,80.88888888888889,0.95,76.25
44,2010-06-18,293481.36,0,58.41,2.819,126.114,7.972,2010,6,24,4,2,Non-Holiday,Summer,296818.2,282351.82,291135.59750000003,6205.373158106672,80.88888888888889,0.95,76.22
44,2010-06-25,288247.24,0,71.83,2.82,126.1266,7.972,2010,6,25,4,2,Non-Holiday,Summer,293481.36,296818.2,290224.655,6323.834916237638,80.88888888888889,0.95,78.53
44,2010-07-02,300628.19,0,78.82,2.814,126.1392,7.804,2010,7,26,4,3,Non-Holiday,Summer,288247.24,293481.36,294793.7475,5250.976055561709,80.88888888888889,0.95,73.45
44,2010-07-09,280472.78,0,71.33,2.802,126.1518,7.804,2010,7,27,4,3,Non-Holiday,Summer,300628.19,288247.24,290707.3925,8503.269215924196,80.88888888888889,0.95,77.35
44,2010-07-16,297099.95,0,77.79,2.791,126.1498065,7.804,2010,7,28,4,3,Non-Holiday,Summer,280472.78,300628.19,291612.04000000004,9070.33827700996,80.88888888888889,0.95,75.38
44,2010-07-23,292680.16,0,82.27,2.797,126.1283548,7.804,2010,7,29,4,3,Non-Holiday,Summer,297099.95,280472.78,292720.27,8788.617937252213,80.88888888888889,0.95,71.77
44,2010-07-30,275020.96,0,78.94,2.797,126.1069032,7.804,2010,7,30,4,3,Non-Holiday,Summer,292680.16,297099.95,286318.4625,10303.999780384009,80.88888888888889,0.95,78.14
44,2010-08-06,296804.49,0,81.24,2.802,126.0854516,7.804,2010,8,31,4,3,Non-Holiday,Summer,275020.96,292680.16,290401.39,10450.212364371328,80.88888888888889,0.95,75.83
44,2010-08-13,291028.09,0,74.93,2.837,126.064,7.804,2010,8,32,4,3,Non-Holiday,Summer,296804.49,275020.96,288883.425,9555.556694630286,80.88888888888889,0.95,76.24
44,2010-08-20,284740.5,0,76.34,2.85,126.0766452,7.804,2010,8,33,4,3,Non-Holiday,Summer,291028.09,296804.49,286898.51,9325.8613882648,80.88888888888889,0.95,72.19
44,2010-08-27,293155.08,0,75.31,2.854,126.0892903,7.804,2010,8,34,4,3,Non-Holiday,Summer,284740.5,291028.09,291432.04000000004,5058.720820463634,80.88888888888889,0.95,82.96
44,2010-09-03,295880.12,0,65.71,2.868,126.1019355,7.804,2010,9,35,4,3,Non-Holiday,Fall,293155.08,284740.5,291200.9475,4742.733063254157,80.88888888888889,1.02,86.12
44,2010-09-10,283455.13,1,65.74,2.87,126.1145806,7.804,2010,9,36,4,3,Holiday,Fall,295880.12,293155.08,289307.7075,6140.329224763556,80.88888888888889,1.02,86.48
44,2010-09-17,279364.13,0,66.84,2.875,126.1454667,7.804,2010,9,37,4,3,Non-Holiday,Fall,283455.13,295880.12,287963.615,7829.4303650113125,80.88888888888889,1.02,81.25
44,2010-09-24,281313.78,0,68.22,2.872,126.1900333,7.804,2010,9,38,4,3,Non-Holiday,Fall,279364.13,283455.13,285003.29000000004,7441.2104700823165,80.88888888888889,1.02,75.37
44,2010-10-01,300152.45,0,68.74,2.853,126.2346,7.61,2010,10,39,4,4,Non-Holiday,Fall,281313.78,279364.13,286071.3725,9534.905291081142,80.88888888888889,1.02,90.56
44,2010-10-08,279524.44,0,63.03,2.841,126.2791667,7.61,2010,10,40,4,4,Non-Holiday,Fall,300152.45,281313.78,285088.7,10081.307390436164,80.88888888888889,1.02,82.25
44,2010-10-15,268708.43,0,54.12,2.845,126.3266774,7.61,2010,10,41,4,4,Non-Holiday,Fall,279524.44,300152.45,282424.775,13064.644835928937,80.88888888888889,1.02,79.42
44,2010-10-22,270110.3,0,56.89,2.849,126.3815484,7.61,2010,10,42,4,4,Non-Holiday,Fall,268708.43,279524.44,279623.905,14503.8768113322,80.88888888888889,1.02,84.23
44,2010-10-29,286497.49,0,45.12,2.841,126.4364194,7.61,2010,10,43,4,4,Non-Holiday,Fall,270110.3,268708.43,276210.16500000004,8372.531585681554,80.88888888888889,1.02,87.32
44,2010-11-05,270516.84,0,49.96,2.831,126.4912903,7.61,2010,11,44,4,4,Non-Holiday,Fall,286497.49,270110.3,273958.265,8395.299712730339,80.88888888888889,1.02,82.41
